iteration,quality,true,false,unknown,none,bucket_0-1,bucket_1-5,bucket_5-10,bucket_10-20,bucket_20-30,bucket_30-50,bucket_50-70,bucket_70-80,bucket_80-90,bucket_90-95,bucket_95-99,bucket_99-100,d_prepare,d_expand,d_remove,d_sort,d_leak,d_total,n_components,n_vertices,n_edges
2708,0.0,0.0,0.0,0.04029769173644271,0.9597023082635573,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,3762,335397,4168,1568,494,345389,146,15,0
2709,0.0,0.0,0.0,0.040312338984425655,0.9596876610155743,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2665,830643,3636,1501,218,838663,146,15,0
2710,0.0,0.0,0.0,0.04032698600885842,0.9596730139911416,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,3201,538382,25816,2491,212,570102,146,15,0
2711,0.0,0.0,0.0,0.04034163280974368,0.9596583671902563,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,5955,417121,5251,1612,411,430350,146,15,0
2712,0.0,0.0,0.0,0.040356279387085636,0.9596437206129144,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,4326,419821,4887,3397,142,432573,146,15,0
2713,0.0,0.0,0.0,0.04037092574088752,0.9596290742591125,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,4500,473168,4211,1639,520,484038,146,15,0
2714,0.0,0.0,0.0,0.040385571871152326,0.9596144281288477,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,5357,458218,4321,2757,173,470826,146,15,0
2715,0.0,0.0,0.0,0.04040021777788383,0.9595997822221162,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,4290,436506,15953,1516,605,458870,146,15,0
2716,0.0,0.0,0.0,0.04041486346108525,0.9595851365389148,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2831,395003,5390,1564,561,405349,146,15,0
2717,0.0,0.0,0.0,0.04042950892076036,0.9595704910792396,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,4314,344372,5712,1905,303,356606,146,15,0
2718,0.0,0.0,0.0,0.04044415415691216,0.9595558458430878,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,5353,367391,4063,1501,445,378753,146,15,0
2719,0.0,0.0,0.0,0.0404587991695442,0.9595412008304558,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,4138,360299,3958,1438,520,370353,146,15,0
2720,0.0,0.0,0.0,0.04047344395866004,0.95952655604134,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2822,365084,6163,2917,287,377273,146,15,0
2721,0.0,0.0,0.0,0.04048808852426289,0.9595119114757371,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,4192,393938,5118,1410,571,405229,146,15,0
2722,0.0,0.0,0.0,0.040502732866356195,0.9594972671336438,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,5228,383999,5483,2108,241,397059,146,15,0
2723,0.0,0.0,0.0,0.04051737698494351,0.9594826230150565,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,4186,371620,6727,1500,539,384572,146,15,0
2724,0.0,0.0,0.0,0.040532020880028385,0.9594679791199716,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2652,349027,6364,1557,523,360123,146,15,0
2725,0.0,0.0,0.0,0.0405466645516136,0.9594533354483864,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,3964,337412,5272,1441,507,348596,146,15,0
2726,0.0,0.0,0.0,0.04056130799970292,0.9594386920002971,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,5273,351519,5170,2004,283,364249,146,15,0
2727,0.0,0.0,0.0,0.04057595122430013,0.9594240487756999,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,4009,345710,4551,3996,173,358439,146,15,0
2728,0.0,0.0,0.0,0.040590594225408005,0.959409405774592,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2895,356362,5341,1386,434,366418,146,15,0
2729,0.0,0.0,0.0,0.040605237003030314,0.9593947629969697,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,4020,372402,5157,1343,447,383369,146,15,0
2730,0.0,0.0,0.0,0.04061987955717028,0.9593801204428297,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,5005,822939,3973,1570,435,833922,146,15,0
2731,0.0,0.0,0.0,0.0406345218878319,0.9593654781121681,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,3174,414419,3946,2600,477,424616,146,15,0
2732,0.0,0.0,0.0,0.040649163995017834,0.9593508360049822,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,3888,383851,3907,1527,511,393684,146,15,0
2733,0.0,0.0,0.0,0.04066380587873186,0.9593361941212681,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2828,360096,3943,1505,478,368850,146,15,0
2734,0.0,0.0,0.0,0.040678447538977314,0.9593215524610227,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,3420,363321,4092,1398,3872,376103,146,15,0
2735,0.0,0.0,0.0,0.0406930889757573,0.9593069110242427,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2848,345117,4096,1556,432,354049,146,15,0
2736,0.0,0.0,0.0,0.04070773018907614,0.9592922698109239,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2843,405796,5733,1497,593,416462,146,15,0
2737,0.0,0.0,0.0,0.04072237117893629,0.9592776288210637,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2994,401612,3966,2976,1904,413452,146,15,0
2738,0.0,0.0,0.0,0.04073701194534163,0.9592629880546584,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2710,388437,4065,1533,531,397276,146,15,0
2739,0.0,0.0,0.0,0.040751652488295154,0.9592483475117048,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,3816,402584,4809,2176,240,413625,146,15,0
2740,0.0,0.0,0.0,0.040766292807801086,0.9592337071921989,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2987,392626,4110,1564,511,401798,146,15,0
2741,0.0,0.0,0.0,0.040780932903861866,0.9592190670961381,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2933,393899,6002,2429,218,405481,146,15,0
2742,0.0,0.0,0.0,0.04079557277648149,0.9592044272235185,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,3736,425273,4056,1621,315,435001,146,15,0
2743,0.0,0.0,0.0,0.040810212425663295,0.9591897875743367,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2890,398218,6271,2175,157,409711,146,15,0
2744,0.0,0.0,0.0,0.04082485185141038,0.9591751481485896,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2954,334010,4930,1486,529,343909,146,15,0
2745,0.0,0.0,0.0,0.04083949105372686,0.9591605089462731,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,3899,352563,3953,1578,370,362363,146,15,0
2746,0.0,0.0,0.0,0.0408541300326154,0.9591458699673846,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2787,739715,3528,1472,279,747781,146,15,0
2747,0.0,0.0,0.0,0.04086876878807988,0.9591312312119201,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,4192,362698,4675,1525,447,373537,146,15,0
2748,0.0,0.0,0.0,0.04088340732012308,0.9591165926798769,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,3017,348190,5550,1384,538,358679,146,15,0
2749,0.0,0.0,0.0,0.04089804562874921,0.9591019543712508,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,3758,346690,6242,2367,152,359209,146,15,0
2750,0.0,0.0,0.0,0.04091268371396173,0.9590873162860383,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2809,333530,6277,1400,557,344573,146,15,0
2751,0.0,0.0,0.0,0.040927321575763176,0.9590726784242368,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,4473,343517,4116,1531,369,354006,146,15,0
2752,0.0,0.0,0.0,0.04094195921415722,0.9590580407858428,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2885,374935,6174,2133,319,386446,146,15,0
2753,0.0,0.0,0.0,0.04095659662914786,0.9590434033708521,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2943,362487,3955,2584,458,372427,146,15,0
2754,0.0,0.0,0.0,0.04097123382073797,0.959028766179262,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,3138,415966,5897,1415,452,426868,146,15,0
2755,0.0,0.0,0.0,0.040985870788931344,0.9590141292110687,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2920,372256,5335,2589,231,383331,146,15,0
2756,0.0,0.0,0.0,0.04100050753373097,0.958999492466269,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,3917,456218,4386,1669,427,466617,146,15,0
2757,0.0,0.0,0.0,0.041015144055140396,0.9589848559448596,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,3068,398036,3870,1539,519,407032,146,15,0
2758,0.0,0.0,0.0,0.041029780353163514,0.9589702196468365,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,3925,459882,4230,2587,465,471089,146,15,0
2759,0.0,0.0,0.0,0.04104441642780288,0.9589555835721971,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2854,365077,4418,1486,461,374296,146,15,0
2760,0.0,0.0,0.0,0.04105905227906237,0.9589409477209376,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2804,336327,4868,1339,419,345757,146,15,0
2761,0.0,0.0,0.0,0.04107368790694543,0.9589263120930546,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2624,330966,4121,1558,415,339684,146,15,0
2762,0.0,0.0,0.0,0.0410883233114554,0.9589116766885446,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2942,439009,3864,1429,480,447724,146,15,0
2763,0.0,0.0,0.0,0.04110295849259593,0.9588970415074041,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,3830,414276,5126,1693,446,425371,146,15,0
2764,0.0,0.0,0.0,0.041117593450369916,0.9588824065496301,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,3016,499521,4154,1543,550,508784,146,15,0
2765,0.0,0.0,0.0,0.04113222818478124,0.9588677718152188,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,4581,447696,4227,1462,481,458447,146,15,0
2766,0.0,0.0,0.0,0.04114686269583301,0.958853137304167,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2893,341863,5288,1614,491,352149,146,15,0
2767,0.0,0.0,0.0,0.041161496983528556,0.9588385030164714,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,3035,446203,3961,2673,514,456386,146,15,0
2768,0.0,0.0,0.0,0.041176131047871545,0.9588238689521285,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2959,340766,4046,1430,545,349746,146,15,0
2769,0.0,0.0,0.0,0.04119076488886542,0.9588092351111346,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2996,356986,3978,1683,484,366127,146,15,0
2770,0.0,0.0,0.0,0.0412053985065135,0.9587946014934865,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,3876,358229,4162,1404,644,368315,146,15,0
2771,0.0,0.0,0.0,0.04122003190081891,0.9587799680991811,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2873,857997,3841,1530,477,866718,146,15,0
2772,0.0,0.0,0.0,0.04123466507178564,0.9587653349282144,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,4274,427235,6048,1534,410,439501,146,15,0
2773,0.0,0.0,0.0,0.04124929801941679,0.9587507019805832,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,3050,340355,4108,1501,493,349507,146,15,0
2774,0.0,0.0,0.0,0.04126393074371537,0.9587360692562846,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,3067,338849,3984,1543,483,347926,146,15,0
2775,0.0,0.0,0.0,0.041278563244685484,0.9587214367553145,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,3042,354736,4072,1529,458,363837,146,15,0
2776,0.0,0.0,0.0,0.04129319552233024,0.9587068044776698,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,3860,329219,4952,1402,428,339861,146,15,0
2777,0.0,0.0,0.0,0.04130782757665297,0.958692172423347,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2764,412000,4518,1512,596,421390,146,15,0
2778,0.0,0.0,0.0,0.04132245940765722,0.9586775405923428,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,3118,389788,4232,1544,437,399119,146,15,0
2779,0.0,0.0,0.0,0.041337091015346106,0.9586629089846539,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2941,372906,5955,1364,1424,384590,146,15,0
2780,0.0,0.0,0.0,0.0413517223997234,0.9586482776002766,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,3794,348137,4082,1485,503,358001,146,15,0
2781,0.0,0.0,0.0,0.04136635356079221,0.9586336464392078,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2815,373912,4126,1491,488,382832,146,15,0
2782,0.0,0.0,0.0,0.04138098449855632,0.9586190155014437,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2863,341666,6457,1435,553,352974,146,15,0
2783,0.0,0.0,0.0,0.04139561521301871,0.9586043847869813,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2955,360577,4068,1448,1558,370606,146,15,0
2784,0.0,0.0,0.0,0.0414102457041835,0.9585897542958165,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,3736,333225,4129,1401,444,342935,146,15,0
2785,0.0,0.0,0.0,0.04142487597205302,0.958575124027947,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2645,346985,4022,1504,421,355577,146,15,0
2786,0.0,0.0,0.0,0.04143950601663171,0.9585604939833683,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2933,354611,6738,1409,453,366144,146,15,0
2787,0.0,0.0,0.0,0.04145413583792201,0.958545864162078,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2743,350889,20002,2266,512,376412,146,15,0
2788,0.0,0.0,0.0,0.041468765435928256,0.9585312345640717,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,3760,341584,5701,1981,236,353262,146,15,0
2789,0.0,0.0,0.0,0.04148339481065333,0.9585166051893467,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2837,387564,3813,1373,457,396044,146,15,0
2790,0.0,0.0,0.0,0.04149802396210056,0.9585019760378994,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2839,344565,4038,2488,459,354389,146,15,0
2791,0.0,0.0,0.0,0.04151265289027373,0.9584873471097263,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2757,371084,6589,2235,229,382894,146,15,0
2792,0.0,0.0,0.0,0.04152728159517605,0.958472718404824,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,3382,349317,5939,3175,224,362037,146,15,0
2793,0.0,0.0,0.0,0.04154191007681096,0.958458089923189,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,3139,328302,3868,1412,472,337193,146,15,0
2794,0.0,0.0,0.0,0.041556538335181914,0.9584434616648181,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,3939,335315,4999,1700,504,346457,146,15,0
2795,0.0,0.0,0.0,0.0415711663702919,0.9584288336297081,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2763,354799,7256,1416,471,366705,146,15,0
2796,0.0,0.0,0.0,0.04158579418214503,0.958414205817855,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2810,338202,4143,2533,519,348207,146,15,0
2797,0.0,0.0,0.0,0.0416004217707443,0.9583995782292557,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2682,372488,4522,1885,340,381917,146,15,0
2798,0.0,0.0,0.0,0.04161504913609326,0.9583849508639067,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2665,338962,6111,1793,366,349897,146,15,0
2799,0.0,0.0,0.0,0.041629676278194916,0.9583703237218051,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,4062,337974,5686,1837,270,349829,146,15,0
2800,0.0,0.0,0.0,0.041644303197053256,0.9583556968029467,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2977,343850,7865,1903,282,356877,146,15,0
2801,0.0,0.0,0.0,0.04165892989267128,0.9583410701073287,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2871,337855,4898,1452,504,347580,146,15,0
2802,0.0,0.0,0.0,0.041673556365052655,0.9583264436349473,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2784,338525,4906,1702,376,348293,146,15,0
2803,0.0,0.0,0.0,0.041688182614200486,0.9583118173857995,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,3903,343792,6936,2131,227,356989,146,15,0
2804,0.0,0.0,0.0,0.04170280864011855,0.9582971913598815,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,4366,357308,4950,1536,451,368611,146,15,0
2805,0.0,0.0,0.0,0.041717434442810175,0.9582825655571898,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2893,362320,4145,2391,487,372236,146,15,0
2806,0.0,0.0,0.0,0.04173206002227836,0.9582679399777216,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2809,335822,3881,1639,513,344664,146,15,0
2807,0.0,0.0,0.0,0.041746685378527104,0.9582533146214729,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2642,351360,4010,1540,483,360035,146,15,0
2808,0.0,0.0,0.0,0.0417613105115594,0.9582386894884406,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2748,729356,6149,1540,273,740066,146,15,0
2809,0.0,0.0,0.0,0.041775935421378696,0.9582240645786213,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,5504,331846,3873,1584,516,343323,146,15,0
2810,0.0,0.0,0.0,0.04179056010798843,0.9582094398920116,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2956,348483,4001,2650,1082,359172,146,15,0
2811,0.0,0.0,0.0,0.04180518457139237,0.9581948154286076,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,3838,340166,4233,3986,173,352396,146,15,0
2812,0.0,0.0,0.0,0.04181980881159342,0.9581801911884066,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2767,336907,4017,1369,513,345573,146,15,0
2813,0.0,0.0,0.0,0.041834432828595225,0.9581655671714048,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,3911,318470,38912,1560,398,363251,146,15,0
2814,0.0,0.0,0.0,0.041849056622401126,0.9581509433775989,0.6,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2869,423997,4301,1569,487,433223,146,15,0
